grooming
0.4621836
0.3900758
0.31505784
0.25363395
0.21185319
0.18359485
0.1642322
0.15076704
0.14130928
0.13499008
0.13032116
0.12497649
0.12180856
0.11994966
0.11848559
0.11690116
0.115472846
0.1148232
0.113461435
0.11217647
0.11101838
0.11011837
0.10940523
0.10859176
0.10804139
0.10851207
0.10750872
0.107337385
0.10769077
0.106890954
0.10641017
0.10619427
0.106471725
0.10651203
0.10682526
0.106203854
0.10674189
0.10716525
0.107025445
0.107271664
0.10807847
0.10994095
0.1107083
0.110489905
0.11153019
0.112933286
0.113386765
0.1136255
0.113196515
0.112194695
0.11058861
0.11045438
0.10918726
0.10826795
0.10736413
0.1066023
0.10598594
0.10547971
0.10494032
0.10475173
0.10461758
0.10589069
0.10643207
0.107229024
0.10791705
0.10670404
0.10627808
0.10586873
0.105861366
0.10606775
0.106108144
0.105710045
0.10519066
0.10585192
0.10649871
0.1063364
0.10622517
0.10649742
0.1065746
0.10661836
0.10552163
0.10474029
0.104282595
0.10375304
0.10330608
0.10304609
0.1028097
0.102466285
0.10256107
0.103300445
0.10341125
0.10345894
0.10278633
0.10242899
0.10218185
0.10196824
0.101758085
0.101629
0.10142369
0.1013136
0.10122829
0.10115798
0.10106332
0.10100622
0.10093538
0.10082605
0.10074061
0.10075672
0.100773744
0.10072908
0.10120971
0.10093448
0.10165315
0.10218914
0.10318126
0.10333038
0.10397128
0.10381342
0.10333815
0.10319387
0.10298926
0.1035096
0.103988014
0.10325717
0.10312659
0.1027767
0.102799974
0.102515474
0.103117704
0.10389559
0.102948606
0.102910556
0.10318983
0.102877714
0.10333026
0.103014335
0.103196606
0.10314795
0.103151955
0.10308695
0.10301141
0.10307066
0.10343594
0.10400465
0.10483546
0.10554512
0.10555
0.105015226
0.104743004
0.10472593
0.10436049
0.10413632
0.10417854
0.10409664
0.10382283
0.10455428
0.104721956
0.103412144
0.10282072
0.1026427
0.102382086
0.10187118
0.101560876
0.10181669
0.10183657
0.10173457
0.10146437
0.10165163
0.1014121
0.10192698
0.10222979
0.10223979
0.10267756
0.10231513
0.10316175
0.103658296
0.104524
0.1033912
0.1036742
0.10347303
0.1029952
0.102955796
0.10385018
0.10442679
0.10385016
0.10384537
0.1035328
0.10308779
0.102881245
0.102668755
0.102365
0.10194473
0.10172779
0.10154561
0.10147
0.101323284
0.10119321
0.10091788
0.100935936
0.100807585
0.1006483
0.100548595
0.10046188
0.10043131
0.100617826
0.100332074
0.10041268
0.10065166
0.100840956
0.100879595
0.10144249
0.101308994
0.10122554
0.10134479
0.101918064
0.10203559
0.10278975
0.10228155
0.10220998
0.1022641
0.10235186
0.10220953
0.10241658
0.10272843
0.10314527
0.10307368
0.10277982
0.10278311
0.103038445
0.10337927
0.10378172
0.10332549
0.102969706
0.102794684
0.102568045
0.1024487
0.10280548
0.10298468
0.10253289
0.10242647
0.10263482
0.103141725
0.10298339
0.102861196
0.103358455
0.10290362
0.10330851
0.103598945
0.103144564
0.10441843
0.103486456
0.10411755
0.103597194
0.10506897
0.10527876
0.10474907
0.104092464
0.10367671
0.10307072
0.10268165
0.1025538
0.10292396
0.10448424
0.10420073
0.104704805
0.1051646
0.10538998
0.105604045
0.10564758
0.10566416
0.10508336
0.10457587
0.10416264
0.103672095
0.10365287
0.10339419
0.10308403
0.10299435
0.10268463
0.10244311
0.102215774
0.102076754
0.10193873
0.10183708
0.10172302
0.10173319
0.10147739
0.10173403
0.10201002
0.102262214
0.102218956
0.10262392
0.10292519
0.10318877
0.10333945
0.10322814
0.102998435
0.10343335
0.103848256
0.104201205
0.4607369
0.3887183
0.31809098
0.26255628
0.22138505
0.19149318
0.17096858
0.15646683
0.14605424
0.13803025
0.13104603
0.12552898
0.12156048
0.11908867
0.116167
0.114571266
0.112494655
0.11117641
0.1100599
0.1090284
0.10809396
0.10751842
0.107296675
0.10653466
0.106227815
0.10585095
0.10543021
0.10513259
0.10478299
0.10446814
0.10421513
0.104175955
0.103997014
0.103655666
0.10352004
0.10359817
0.10376383
0.103408314
0.103028774
0.10300383
0.10295982
0.10321916
0.10382959
0.10428165
0.10352603
0.10348524
0.103782594
0.102685824
0.10326461
0.103209145
0.10381292
0.10380065
0.10447968
0.1041414
0.10428542
0.10414557
0.10406429
0.103965715
0.103666626
0.10357085
0.1036102
0.10324794
0.103346705
0.103710726
0.1038781
0.1035788
0.103109434
0.102862954
0.10259199
0.10233072
0.102037326
0.10190597
0.10277812
0.10292289
0.10321769
0.10338953
0.103428185
0.10313394
0.10279492
0.10259508
0.10239631
0.102184385
0.102004096
0.101809755
0.10161772
0.10171033
0.10163881
0.10139345
0.10155668
0.101567954
0.10140913
0.10135039
0.10127247
0.101246014
0.10126498
0.101347506
0.101317115
0.10117874
0.10106755
0.10089817
0.10086939
0.100782424
0.10077647
0.10066288
0.100618705
0.100516826
0.10052547
0.10057479
0.100821204
0.10082223
0.10109404
0.101296686
0.1013068
0.10141331
0.101706944
0.10157946
0.10180473
0.101809815
0.10198157
0.102499686
0.10237436
0.102584325
0.10267688
0.102779545
0.10222626
0.10198137
0.10154715
0.10129654
0.10137266
0.10129094
0.10256376
0.103633106
0.10477275
0.10497601
0.105017096
0.10479991
0.10459228
0.10541578
0.104272544
0.103861675
0.103640564
0.10340626
0.10377972
0.10358233
0.10330703
0.10288183
0.10265397
0.10238441
0.10189849
0.10206468
0.10217999
0.10210613
0.10208886
0.102200896
0.10215176
0.10196753
0.1020039
0.102679364
0.10274091
0.103699714
0.103466265
0.10404358
0.10537272
0.10562493
0.10691638
0.105270095
0.10565079
0.10666551
0.1072731
0.10770614
0.108234696
0.10660583
0.105844475
0.10524383
0.1045461
0.10571621
0.10593819
0.10610853
0.105662584
0.104788
0.10500479
0.10429589
0.1037122
0.1041554
0.10365274
0.10309729
0.10362745
0.10305018
0.102790326
0.102478
0.102259
0.10182152
0.102025285
0.102665
0.103044085
0.10310408
0.103148006
0.10270181
0.1024635
0.102481656
0.101965815
0.10211398
0.10300971
0.10429502
0.10509058
0.10591943
0.1062607
0.10614717
0.10600975
0.10631335
0.10509175
0.10464896
0.10421542
0.10370518
0.10406365
0.10400509
0.10519736
0.10517019
0.10601715
0.10543794
0.105645955
0.10568844
0.10589748
0.10607369
0.10585063
0.10588726
0.105817825
0.10585081
0.10590853
0.10587227
0.105305076
0.10524165
0.105031
0.10505763
0.10481553
0.10397761
0.10348867
0.10306486
0.10257595
0.102409855
0.10237747
0.10267058
0.10273216
0.10241474
0.10238546
0.102015145
0.10185126
0.10179204
0.10231294
0.10246694
0.102644525
0.10275115
0.10298531
0.10285946
0.10268319
0.10246607
0.10235374
0.102573
0.102620356
0.10263704
0.102785274
0.10284448
0.10252422
0.102860354
0.10269566
0.10307316
0.103164874
0.10274884
0.10266401
0.10245234
0.10227102
0.10191017
0.10174106
0.101760216
0.101661734
0.10152475
0.101275556
0.101223305
0.101254106
0.10138194
0.10140066
0.10204712
0.102959454
0.10348614
0.10375457
0.10419526
0.10332936
0.102977574
0.102662735
0.10240701
0.10216835
0.10207514
0.10203033
0.101990975
0.10187741
0.1016029
0.10147624
0.10130991
0.1011516
0.10112451
0.4851227
0.43844402
0.37937132
0.3216639
0.26797765
0.22530204
0.19709039
0.1761594
0.16380644
0.15517417
0.14728886
0.14241923
0.1391366
0.13536152
0.13301021
0.13105331
0.12896623
0.12599578
0.12414154
0.12137269
0.11999329
0.11872064
0.11581951
0.11424062
0.11249685
0.1110999
0.11009517
0.109514154
0.10826706
0.10783154
0.10696022
0.10635768
0.10568684
0.10520093
0.10471913
0.10492748
0.104725614
0.10409802
0.10393541
0.10458438
0.104112506
0.10456322
0.10499461
0.10425927
0.10386181
0.10410436
0.103763014
0.103584096
0.103634775
0.10320571
0.10332377
0.10289313
